[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss.s],STRING[20],STRING[2],LONG[DEC.0],SHORT[DEC.0]
TIME,Code model ,Judge,VaccumAct,VaccumSpec
2023/11/10 19:41:41.4,,OK,0,0
2023/11/10 19:42:08.7,,OK,0,0
2023/11/10 19:42:37.9,,OK,0,0
2023/11/10 19:43:14.5,,OK,0,0
2023/11/10 19:43:36.6,,OK,0,0
2023/11/10 19:43:58.8,,OK,0,0
2023/11/10 19:44:26.4,,OK,0,0
2023/11/10 19:44:53.2,,OK,0,0
2023/11/10 19:45:29.2,,OK,0,0
2023/11/10 19:45:56.6,,OK,0,0
2023/11/10 19:46:20.2,,OK,0,0
2023/11/10 19:46:46.2,,OK,0,0
2023/11/10 19:47:20.2,,OK,0,0
2023/11/10 19:47:47.9,,OK,0,0
2023/11/10 19:48:42.2,,OK,0,0
2023/11/10 19:49:22.2,,OK,0,0
2023/11/10 19:50:09.3,,OK,0,0
2023/11/10 19:51:06.3,,OK,0,0
2023/11/10 19:51:35.9,,OK,0,0
2023/11/10 19:52:02.6,,OK,0,0
2023/11/10 19:52:24.4,,NG,0,0
2023/11/10 19:52:51.6,,OK,0,0
2023/11/10 19:53:19.0,,OK,0,0
2023/11/10 19:53:45.7,,OK,0,0
2023/11/10 19:54:13.9,,OK,0,0
2023/11/10 19:54:38.1,,OK,0,0
2023/11/10 19:55:09.4,,OK,0,0
2023/11/10 19:55:33.2,,OK,0,0
2023/11/10 19:56:03.0,,OK,0,0
2023/11/10 19:56:35.3,,OK,0,0
2023/11/10 19:57:02.5,,OK,0,0
2023/11/10 19:57:22.1,,OK,0,0
2023/11/10 19:57:43.6,,OK,0,0
2023/11/10 19:58:08.2,,OK,0,0
2023/11/10 19:58:33.6,,OK,0,0
2023/11/10 19:59:00.1,,OK,0,0
2023/11/10 19:59:26.7,,OK,0,0
2023/11/10 19:59:50.0,,OK,0,0
2023/11/10 20:10:56.7,,OK,0,0
2023/11/10 20:11:25.1,,OK,0,0
2023/11/10 20:11:52.7,,OK,0,0
2023/11/10 20:12:23.9,,OK,0,0
2023/11/10 20:12:54.4,,OK,0,0
2023/11/10 20:13:14.0,,OK,0,0
2023/11/10 20:13:37.1,,OK,0,0
2023/11/10 20:14:03.9,,OK,0,0
2023/11/10 20:14:28.9,,NG,0,0
2023/11/10 20:14:57.0,,OK,0,0
2023/11/10 20:15:22.0,,OK,0,0
2023/11/10 20:15:48.2,,OK,0,0
2023/11/10 20:16:15.5,,OK,0,0
2023/11/10 20:16:41.9,,OK,0,0
2023/11/10 20:17:08.3,,OK,0,0
2023/11/10 20:17:39.2,,OK,0,0
2023/11/10 20:18:02.0,,OK,0,0
2023/11/10 20:18:40.0,,OK,0,0
2023/11/10 20:19:00.7,,OK,0,0
2023/11/10 20:19:24.2,,OK,0,0
2023/11/10 20:19:49.3,,OK,0,0
2023/11/10 20:20:14.7,,OK,0,0
2023/11/10 20:20:42.8,,OK,0,0
2023/11/10 20:21:31.5,,OK,0,0
2023/11/10 20:21:55.3,,OK,0,0
2023/11/10 20:22:25.6,,OK,0,0
2023/11/10 20:23:07.8,,OK,0,0
2023/11/10 20:23:35.0,,OK,0,0
2023/11/10 20:23:59.5,,OK,0,0
2023/11/10 20:24:27.9,,OK,0,0
2023/11/10 20:24:57.5,,OK,0,0
2023/11/10 20:25:21.6,,OK,0,0
2023/11/10 20:25:47.0,,OK,0,0
2023/11/10 20:26:13.7,,OK,0,0
2023/11/10 20:26:39.6,,NG,0,0
2023/11/10 20:27:06.3,,OK,0,0
2023/11/10 20:27:30.7,,OK,0,0
2023/11/10 20:27:59.8,,OK,0,0
2023/11/10 20:28:23.4,,OK,0,0
2023/11/10 20:28:47.5,,OK,0,0
2023/11/10 20:29:30.7,,OK,0,0
2023/11/10 20:29:57.2,,OK,0,0
2023/11/10 20:30:26.7,,OK,0,0
2023/11/10 20:30:57.7,,OK,0,0
2023/11/10 20:31:27.0,,OK,0,0
2023/11/10 20:31:46.4,,OK,0,0
2023/11/10 20:32:27.3,,OK,0,0
2023/11/10 20:32:55.3,,OK,0,0
2023/11/10 20:33:45.7,,OK,0,0
2023/11/10 20:34:54.1,,OK,0,0
2023/11/10 20:35:28.0,,OK,0,0
2023/11/10 20:35:52.6,,OK,0,0
2023/11/10 20:36:19.4,,OK,0,0
2023/11/10 20:36:50.2,,OK,0,0
2023/11/10 20:37:12.7,,OK,0,0
2023/11/10 20:37:40.3,,OK,0,0
2023/11/10 20:38:08.4,,OK,0,0
2023/11/10 20:38:31.3,,OK,0,0
2023/11/10 20:38:57.3,,OK,0,0
2023/11/10 20:39:25.8,,OK,0,0
2023/11/10 20:39:50.2,,NG,0,0
2023/11/10 20:40:21.5,,OK,0,0
2023/11/10 20:40:44.3,,OK,0,0
2023/11/10 20:41:11.1,,OK,0,0
2023/11/10 20:41:37.4,,OK,0,0
2023/11/10 20:42:01.3,,OK,0,0
2023/11/10 20:42:47.6,,OK,0,0
2023/11/10 20:43:11.2,,OK,0,0
2023/11/10 20:43:36.7,,OK,0,0
2023/11/10 20:44:06.4,,OK,0,0
2023/11/10 20:44:31.9,,OK,0,0
2023/11/10 20:44:57.7,,OK,0,0
2023/11/10 20:45:22.2,,OK,0,0
2023/11/10 20:46:18.0,,OK,0,0
2023/11/10 20:46:47.0,,OK,0,0
2023/11/10 20:47:42.0,,OK,0,0
2023/11/10 20:48:07.9,,OK,0,0
2023/11/10 20:48:35.9,,OK,0,0
2023/11/10 20:48:59.2,,OK,0,0
2023/11/10 20:49:30.0,,OK,0,0
2023/11/10 20:49:52.0,,OK,0,0
2023/11/10 20:50:19.4,,OK,0,0
2023/11/10 20:50:46.0,,OK,0,0
2023/11/10 20:51:16.9,,OK,0,0
2023/11/10 20:51:41.5,,OK,0,0
2023/11/10 20:52:25.5,,OK,0,0
2023/11/10 20:52:54.8,,NG,0,0
2023/11/10 20:53:23.2,,OK,0,0
2023/11/10 20:53:47.5,,OK,0,0
2023/11/10 20:54:13.5,,OK,0,0
2023/11/10 20:54:38.4,,OK,0,0
2023/11/10 20:55:02.6,,OK,0,0
2023/11/10 20:55:26.8,,OK,0,0
2023/11/10 20:55:53.2,,OK,0,0
2023/11/10 20:56:19.4,,OK,0,0
2023/11/10 20:57:32.3,,OK,0,0
2023/11/10 20:58:20.6,,OK,0,0
2023/11/10 20:58:46.4,,OK,0,0
2023/11/10 20:59:05.8,,OK,0,0
2023/11/10 20:59:30.7,,OK,0,0
2023/11/10 20:59:55.3,,OK,0,0
2023/11/10 21:00:26.1,,OK,0,0
2023/11/10 21:00:52.8,,OK,0,0
2023/11/10 21:01:20.0,,OK,0,0
2023/11/10 21:01:44.9,,OK,0,0
2023/11/10 21:02:14.0,,OK,0,0
2023/11/10 21:02:38.7,,OK,0,0
2023/11/10 21:03:05.5,,OK,0,0
2023/11/10 21:07:27.1,,OK,0,0
2023/11/10 21:08:30.0,,OK,0,0
2023/11/10 21:08:58.8,,OK,0,0
2023/11/10 21:09:23.3,,OK,0,0
2023/11/10 21:09:49.6,,NG,0,0
2023/11/10 21:11:50.6,,OK,0,0
2023/11/10 21:12:15.5,,OK,0,0
2023/11/10 21:12:42.1,,OK,0,0
2023/11/10 21:13:11.0,,OK,0,0
2023/11/10 21:13:34.6,,OK,0,0
2023/11/10 21:14:02.1,,OK,0,0
2023/11/10 21:14:30.1,,OK,0,0
2023/11/10 21:14:53.3,,OK,0,0
2023/11/10 21:15:30.9,,OK,0,0
2023/11/10 21:15:56.0,,OK,0,0
2023/11/10 21:16:29.5,,OK,0,0
2023/11/10 21:16:55.5,,OK,0,0
2023/11/10 21:17:20.9,,OK,0,0
2023/11/10 21:17:58.3,,OK,0,0
2023/11/10 21:18:28.2,,OK,0,0
2023/11/10 21:18:48.3,,OK,0,0
2023/11/10 21:19:11.5,,OK,0,0
2023/11/10 21:19:37.1,,OK,0,0
2023/11/10 21:20:03.4,,OK,0,0
2023/11/10 21:20:27.2,,OK,0,0
2023/11/10 21:20:55.5,,OK,0,0
2023/11/10 21:21:30.2,,OK,0,0
2023/11/10 21:21:49.8,,OK,0,0
2023/11/10 21:22:16.1,,OK,0,0
2023/11/10 21:22:41.3,,OK,0,0
2023/11/10 21:23:07.7,,NG,0,0
2023/11/10 21:23:38.3,,OK,0,0
2023/11/10 21:24:00.5,,OK,0,0
2023/11/10 21:24:27.2,,OK,0,0
2023/11/10 21:24:56.2,,OK,0,0
2023/11/10 21:25:20.1,,OK,0,0
2023/11/10 21:25:44.9,,OK,0,0
2023/11/10 21:26:13.8,,OK,0,0
2023/11/10 21:26:40.9,,OK,0,0
2023/11/10 21:27:31.9,,OK,0,0
2023/11/10 21:27:52.3,,OK,0,0
2023/11/10 21:28:19.4,,OK,0,0
2023/11/10 21:28:43.8,,OK,0,0
2023/11/10 21:29:08.5,,OK,0,0
2023/11/10 21:29:39.4,,OK,0,0
2023/11/10 21:30:28.4,,OK,0,0
2023/11/10 21:30:57.9,,OK,0,0
2023/11/10 21:31:21.1,,OK,0,0
2023/11/10 21:31:55.5,,OK,0,0
2023/11/10 21:32:25.5,,OK,0,0
2023/11/10 21:32:48.4,,OK,0,0
2023/11/10 21:33:14.4,,OK,0,0
2023/11/10 21:33:39.6,,OK,0,0
2023/11/10 21:34:20.4,,OK,0,0
2023/11/10 21:34:45.9,,OK,0,0
2023/11/10 21:35:10.6,,OK,0,0
2023/11/10 21:35:35.6,,NG,0,0
2023/11/10 21:36:17.9,,OK,0,0
2023/11/10 21:36:40.4,,OK,0,0
2023/11/10 21:37:20.5,,OK,0,0
2023/11/10 21:37:44.6,,OK,0,0
2023/11/10 21:38:21.8,,OK,0,0
2023/11/10 21:38:46.7,,OK,0,0
2023/11/10 21:39:23.3,,OK,0,0
2023/11/10 21:39:48.7,,OK,0,0
2023/11/10 21:40:51.0,,OK,0,0
2023/11/10 21:41:42.5,,OK,0,0
2023/11/10 21:42:04.7,,OK,0,0
2023/11/10 21:42:29.0,,OK,0,0
2023/11/10 21:42:55.6,,OK,0,0
2023/11/10 21:43:23.3,,OK,0,0
2023/11/10 21:43:52.1,,OK,0,0
2023/11/10 21:44:17.3,,OK,0,0
2023/11/10 21:44:42.4,,OK,0,0
2023/11/10 21:45:06.4,,OK,0,0
2023/11/10 21:46:02.5,,OK,0,0
2023/11/10 21:46:29.4,,OK,0,0
2023/11/10 21:47:14.1,,OK,0,0
2023/11/10 21:47:35.3,,OK,0,0
2023/11/10 21:48:04.5,,OK,0,0
2023/11/10 21:48:25.9,,OK,0,0
2023/11/10 21:48:51.0,,OK,0,0
2023/11/10 21:49:13.8,,NG,0,0
2023/11/10 21:49:39.1,,OK,0,0
2023/11/10 21:50:01.4,,OK,0,0
2023/11/10 21:50:33.2,,OK,0,0
2023/11/10 21:50:55.8,,OK,0,0
2023/11/10 21:51:18.1,,OK,0,0
2023/11/10 21:51:43.3,,OK,0,0
2023/11/10 21:52:08.6,,OK,0,0
2023/11/10 21:53:18.5,,OK,0,0
2023/11/10 21:53:58.8,,OK,0,0
2023/11/10 21:54:18.8,,OK,0,0
2023/11/10 21:54:51.1,,OK,0,0
2023/11/10 21:55:14.8,,OK,0,0
2023/11/10 21:55:42.2,,OK,0,0
2023/11/10 21:56:09.8,,OK,0,0
2023/11/10 22:03:07.6,,OK,0,0
2023/11/10 22:04:15.1,,OK,0,0
2023/11/10 22:04:44.8,,OK,0,0
2023/11/10 22:05:09.8,,OK,0,0
2023/11/10 22:05:36.2,,OK,0,0
2023/11/10 22:06:08.3,,OK,0,0
2023/11/10 22:06:33.8,,OK,0,0
2023/11/10 22:07:02.5,,OK,0,0
2023/11/10 22:07:27.3,,OK,0,0
2023/11/10 22:08:04.6,,OK,0,0
2023/11/10 22:08:28.1,,OK,0,0
2023/11/10 22:08:54.3,,NG,0,0
2023/11/10 22:09:20.2,,OK,0,0
2023/11/10 22:09:45.4,,OK,0,0
2023/11/10 22:10:11.2,,OK,0,0
2023/11/10 22:10:36.3,,OK,0,0
2023/11/10 22:10:59.9,,OK,0,0
2023/11/10 22:11:24.8,,OK,0,0
2023/11/10 22:11:46.8,,OK,0,0
2023/11/10 22:12:09.8,,OK,0,0
2023/11/10 22:12:41.7,,OK,0,0
2023/11/10 22:13:07.9,,OK,0,0
2023/11/10 22:13:27.7,,OK,0,0
2023/11/10 22:13:51.3,,OK,0,0
2023/11/10 22:14:15.6,,OK,0,0
2023/11/10 22:14:47.7,,OK,0,0
2023/11/10 22:15:20.6,,OK,0,0
2023/11/10 22:15:44.3,,OK,0,0
2023/11/10 22:16:08.8,,OK,0,0
2023/11/10 22:16:34.1,,OK,0,0
2023/11/10 22:17:03.7,,OK,0,0
2023/11/10 22:17:27.0,,OK,0,0
2023/11/10 22:17:55.5,,OK,0,0
2023/11/10 22:18:32.2,,OK,0,0
2023/11/10 22:19:25.1,,OK,0,0
2023/11/10 22:19:44.6,,OK,0,0
2023/11/10 22:20:09.1,,OK,0,0
2023/11/10 22:20:35.5,,NG,0,0
2023/11/10 22:21:53.9,,OK,0,0
2023/11/10 22:22:17.5,,OK,0,0
2023/11/10 22:22:43.1,,OK,0,0
2023/11/10 22:23:07.3,,OK,0,0
2023/11/10 22:23:34.4,,OK,0,0
2023/11/10 22:23:59.8,,OK,0,0
2023/11/10 22:24:25.4,,OK,0,0
2023/11/10 22:25:03.5,,OK,0,0
2023/11/10 22:25:28.2,,OK,0,0
2023/11/10 22:25:51.4,,OK,0,0
2023/11/10 22:26:16.3,,OK,0,0
2023/11/10 22:26:40.6,,OK,0,0
2023/11/10 22:27:04.6,,OK,0,0
2023/11/10 22:27:35.6,,OK,0,0
2023/11/10 22:27:55.9,,OK,0,0
2023/11/10 22:28:18.7,,OK,0,0
2023/11/10 22:28:48.0,,OK,0,0
2023/11/10 22:29:07.3,,OK,0,0
2023/11/10 22:29:31.7,,OK,0,0
2023/11/10 22:29:54.7,,OK,0,0
2023/11/10 22:30:21.4,,OK,0,0
2023/11/10 22:30:47.7,,OK,0,0
2023/11/10 22:31:25.2,,OK,0,0
2023/11/10 22:31:44.8,,OK,0,0
2023/11/10 22:33:02.4,,OK,0,0
2023/11/10 22:33:27.7,,NG,0,0
2023/11/10 22:34:44.2,,OK,0,0
2023/11/10 22:35:08.9,,OK,0,0
2023/11/10 22:35:33.6,,OK,0,0
2023/11/10 22:36:01.6,,OK,0,0
2023/11/10 22:36:31.3,,OK,0,0
2023/11/10 22:36:55.9,,OK,0,0
2023/11/10 22:37:25.6,,OK,0,0
2023/11/10 22:37:49.7,,OK,0,0
2023/11/10 22:38:23.1,,OK,0,0
2023/11/10 22:39:06.5,,OK,0,0
2023/11/10 22:39:26.0,,OK,0,0
2023/11/10 22:39:49.7,,OK,0,0
2023/11/10 22:40:19.5,,OK,0,0
2023/11/10 22:40:40.0,,OK,0,0
2023/11/10 22:41:06.1,,OK,0,0
2023/11/10 22:41:36.0,,OK,0,0
2023/11/10 22:41:56.0,,OK,0,0
2023/11/10 22:42:24.4,,OK,0,0
2023/11/10 22:42:50.6,,OK,0,0
2023/11/10 22:43:18.5,,OK,0,0
2023/11/10 22:43:44.0,,OK,0,0
2023/11/10 22:44:12.6,,OK,0,0
2023/11/10 22:44:32.3,,OK,0,0
2023/11/10 22:45:01.6,,OK,0,0
2023/11/10 22:45:21.2,,OK,0,0
2023/11/10 22:45:44.4,,NG,0,0
2023/11/10 22:46:10.7,,OK,0,0
2023/11/10 22:46:32.3,,OK,0,0
2023/11/10 22:47:00.0,,OK,0,0
2023/11/10 22:47:27.7,,OK,0,0
2023/11/10 22:48:05.0,,OK,0,0
2023/11/10 22:48:32.7,,OK,0,0
2023/11/10 22:49:00.2,,OK,0,0
2023/11/10 22:49:29.4,,OK,0,0
2023/11/10 22:50:05.5,,OK,0,0
2023/11/10 22:50:30.4,,OK,0,0
2023/11/10 22:50:55.1,,OK,0,0
2023/11/10 22:51:19.4,,OK,0,0
2023/11/10 22:51:43.8,,OK,0,0
2023/11/10 22:52:09.5,,OK,0,0
2023/11/10 22:55:10.4,,OK,0,0
2023/11/10 22:55:36.7,,OK,0,0
2023/11/10 22:55:59.2,,OK,0,0
2023/11/10 22:56:24.4,,OK,0,0
2023/11/10 22:56:51.0,,OK,0,0
2023/11/10 22:57:15.5,,OK,0,0
2023/11/10 22:57:42.8,,OK,0,0
2023/11/10 22:58:21.7,,OK,0,0
2023/11/10 22:58:50.6,,OK,0,0
2023/11/10 22:59:11.6,,OK,0,0
2023/11/10 22:59:36.4,,OK,0,0
2023/11/10 23:00:01.2,,NG,0,0
2023/11/10 23:00:26.5,,OK,0,0
2023/11/10 23:00:50.6,,OK,0,0
2023/11/10 23:01:15.5,,OK,0,0
2023/11/10 23:01:41.7,,OK,0,0
2023/11/10 23:02:16.5,,OK,0,0
2023/11/10 23:02:52.1,,OK,0,0
2023/11/10 23:03:17.1,,OK,0,0
2023/11/10 23:03:43.6,,OK,0,0
2023/11/10 23:04:16.8,,OK,0,0
2023/11/10 23:04:40.6,,OK,0,0
2023/11/10 23:05:06.4,,OK,0,0
2023/11/10 23:05:29.1,,OK,0,0
2023/11/10 23:05:53.7,,OK,0,0
2023/11/10 23:06:18.2,,OK,0,0
2023/11/10 23:06:41.2,,OK,0,0
2023/11/10 23:07:04.8,,OK,0,0
2023/11/10 23:07:27.5,,OK,0,0
2023/11/10 23:07:51.3,,OK,0,0
2023/11/10 23:08:18.1,,OK,0,0
2023/11/10 23:08:40.9,,OK,0,0
2023/11/10 23:09:13.0,,OK,0,0
2023/11/10 23:09:32.7,,OK,0,0
2023/11/10 23:10:18.9,,OK,0,0
2023/11/10 23:11:04.6,,OK,0,0
2023/11/10 23:12:03.8,,OK,0,0
2023/11/10 23:12:36.7,,NG,0,0
2023/11/10 23:12:56.2,,OK,0,0
2023/11/10 23:13:20.6,,OK,0,0
2023/11/10 23:14:07.5,,OK,0,0
2023/11/10 23:14:33.6,,OK,0,0
2023/11/10 23:15:48.8,,OK,0,0
2023/11/10 23:16:21.3,,OK,0,0
2023/11/10 23:16:48.3,,OK,0,0
2023/11/10 23:17:13.6,,OK,0,0
2023/11/10 23:17:57.2,,OK,0,0
2023/11/10 23:18:18.5,,OK,0,0
2023/11/10 23:18:40.0,,OK,0,0
2023/11/10 23:19:06.3,,OK,0,0
2023/11/10 23:19:30.9,,OK,0,0
2023/11/10 23:19:57.6,,OK,0,0
2023/11/10 23:20:22.2,,OK,0,0
2023/11/10 23:20:47.3,,OK,0,0
2023/11/10 23:21:09.4,,OK,0,0
2023/11/10 23:21:33.6,,OK,0,0
2023/11/10 23:21:59.3,,OK,0,0
2023/11/10 23:22:20.8,,OK,0,0
2023/11/10 23:22:47.7,,OK,0,0
2023/11/10 23:23:08.1,,OK,0,0
2023/11/10 23:23:27.8,,OK,0,0
2023/11/10 23:23:53.1,,OK,0,0
2023/11/10 23:24:15.0,,OK,0,0
2023/11/10 23:24:40.2,,NG,0,0
2023/11/10 23:25:03.5,,OK,0,0
2023/11/10 23:25:28.5,,OK,0,0
2023/11/10 23:25:56.3,,OK,0,0
2023/11/10 23:26:20.9,,OK,0,0
2023/11/10 23:27:06.6,,OK,0,0
2023/11/10 23:27:34.4,,OK,0,0
2023/11/10 23:28:03.1,,OK,0,0
2023/11/10 23:28:42.6,,OK,0,0
2023/11/10 23:29:15.1,,OK,0,0
2023/11/10 23:29:39.7,,OK,0,0
2023/11/10 23:30:03.1,,OK,0,0
2023/11/10 23:30:27.6,,OK,0,0
2023/11/10 23:30:53.6,,OK,0,0
2023/11/10 23:31:21.3,,OK,0,0
2023/11/10 23:31:47.1,,OK,0,0
2023/11/10 23:32:13.7,,OK,0,0
2023/11/10 23:32:38.5,,OK,0,0
2023/11/10 23:33:00.4,,OK,0,0
2023/11/10 23:33:28.5,,OK,0,0
2023/11/10 23:33:51.2,,OK,0,0
2023/11/10 23:34:22.2,,OK,0,0
2023/11/10 23:34:47.5,,OK,0,0
2023/11/10 23:35:06.8,,OK,0,0
2023/11/10 23:35:32.3,,OK,0,0
2023/11/10 23:35:55.5,,OK,0,0
2023/11/10 23:36:20.6,,NG,0,0
2023/11/10 23:36:47.5,,OK,0,0
2023/11/10 23:37:11.1,,OK,0,0
2023/11/10 23:37:37.8,,OK,0,0
2023/11/10 23:38:00.9,,OK,0,0
2023/11/10 23:38:27.2,,OK,0,0
2023/11/10 23:38:52.7,,OK,0,0
2023/11/10 23:39:28.5,,OK,0,0
2023/11/10 23:40:04.7,,OK,0,0
2023/11/10 23:41:15.8,,OK,0,0
2023/11/10 23:41:42.4,,OK,0,0
2023/11/10 23:42:10.7,,OK,0,0
2023/11/10 23:42:35.2,,OK,0,0
2023/11/10 23:43:00.5,,OK,0,0
2023/11/10 23:43:23.4,,OK,0,0
2023/11/10 23:43:48.8,,OK,0,0
2023/11/10 23:44:14.0,,OK,0,0
2023/11/10 23:44:40.3,,OK,0,0
2023/11/10 23:45:05.1,,OK,0,0
2023/11/10 23:45:35.0,,OK,0,0
2023/11/10 23:45:57.4,,OK,0,0
2023/11/10 23:46:25.3,,OK,0,0
2023/11/10 23:46:54.3,,OK,0,0
2023/11/10 23:47:20.3,,OK,0,0
2023/11/10 23:47:45.6,,OK,0,0
2023/11/10 23:48:09.2,,OK,0,0
2023/11/10 23:48:35.0,,NG,0,0
2023/11/10 23:49:02.0,,OK,0,0
2023/11/10 23:49:25.8,,OK,0,0
2023/11/10 23:49:50.0,,OK,0,0
2023/11/10 23:50:15.7,,OK,0,0
2023/11/10 23:50:45.8,,OK,0,0
2023/11/10 23:51:08.5,,OK,0,0
2023/11/10 23:51:49.7,,OK,0,0
2023/11/10 23:52:16.5,,OK,0,0
2023/11/10 23:53:06.3,,OK,0,0
2023/11/10 23:54:01.8,,OK,0,0
2023/11/10 23:54:26.1,,OK,0,0
2023/11/10 23:54:51.0,,OK,0,0
2023/11/10 23:55:16.1,,OK,0,0
2023/11/10 23:55:40.9,,OK,0,0
2023/11/10 23:56:43.5,,OK,0,0
2023/11/10 23:57:25.4,,OK,0,0
2023/11/10 23:57:51.1,,OK,0,0
2023/11/10 23:58:15.4,,OK,0,0
2023/11/10 23:59:14.5,,OK,0,0
2023/11/10 23:59:38.0,,OK,0,0
2023/11/11 00:00:07.4,,OK,0,0
2023/11/11 00:11:27.5,,OK,0,0
2023/11/11 00:11:57.5,,OK,0,0
2023/11/11 00:12:21.1,,OK,0,0
2023/11/11 00:12:45.4,,OK,0,0
2023/11/11 00:13:10.5,,NG,0,0
2023/11/11 00:13:37.8,,OK,0,0
2023/11/11 00:14:00.7,,OK,0,0
2023/11/11 00:14:26.1,,OK,0,0
2023/11/11 00:14:51.6,,OK,0,0
2023/11/11 00:15:16.6,,OK,0,0
2023/11/11 00:15:44.5,,OK,0,0
2023/11/11 00:16:11.4,,OK,0,0
2023/11/11 00:16:34.0,,OK,0,0
2023/11/11 00:17:08.0,,OK,0,0
2023/11/11 00:17:31.6,,OK,0,0
2023/11/11 00:17:54.4,,OK,0,0
2023/11/11 00:18:19.0,,OK,0,0
2023/11/11 00:18:45.1,,OK,0,0
2023/11/11 00:19:10.6,,OK,0,0
2023/11/11 00:19:37.9,,OK,0,0
2023/11/11 00:20:01.8,,OK,0,0
2023/11/11 00:20:28.5,,OK,0,0
2023/11/11 00:20:51.3,,OK,0,0
2023/11/11 00:21:20.1,,OK,0,0
2023/11/11 00:21:44.8,,OK,0,0
2023/11/11 00:22:11.0,,OK,0,0
2023/11/11 00:22:45.7,,OK,0,0
2023/11/11 00:23:35.0,,OK,0,0
2023/11/11 00:24:01.6,,OK,0,0
2023/11/11 00:24:28.4,,OK,0,0
2023/11/11 00:24:53.5,,NG,0,0
2023/11/11 00:25:22.5,,OK,0,0
2023/11/11 00:25:46.6,,OK,0,0
2023/11/11 00:26:15.6,,OK,0,0
2023/11/11 00:26:40.4,,OK,0,0
2023/11/11 00:27:26.7,,OK,0,0
2023/11/11 00:27:50.3,,OK,0,0
2023/11/11 00:28:15.2,,OK,0,0
2023/11/11 00:28:43.2,,OK,0,0
2023/11/11 00:29:24.9,,OK,0,0
2023/11/11 00:29:46.1,,OK,0,0
2023/11/11 00:30:10.5,,OK,0,0
2023/11/11 00:30:35.4,,OK,0,0
2023/11/11 00:31:02.7,,OK,0,0
2023/11/11 00:31:31.3,,OK,0,0
2023/11/11 00:31:55.0,,OK,0,0
2023/11/11 00:32:17.7,,OK,0,0
2023/11/11 00:32:42.4,,OK,0,0
2023/11/11 00:33:07.5,,OK,0,0
2023/11/11 00:33:35.5,,OK,0,0
2023/11/11 00:34:00.1,,OK,0,0
2023/11/11 00:34:30.9,,OK,0,0
2023/11/11 00:34:56.0,,OK,0,0
2023/11/11 00:35:26.8,,OK,0,0
2023/11/11 00:35:49.7,,OK,0,0
2023/11/11 00:36:18.8,,OK,0,0
2023/11/11 00:36:38.7,,NG,0,0
2023/11/11 00:37:04.4,,OK,0,0
2023/11/11 00:37:29.3,,OK,0,0
2023/11/11 00:38:27.5,,OK,0,0
2023/11/11 00:38:53.1,,OK,0,0
2023/11/11 00:39:22.2,,OK,0,0
2023/11/11 00:39:49.8,,OK,0,0
2023/11/11 00:40:17.8,,OK,0,0
2023/11/11 00:40:44.2,,OK,0,0
2023/11/11 00:41:13.5,,OK,0,0
2023/11/11 00:41:35.7,,OK,0,0
2023/11/11 00:42:01.3,,OK,0,0
2023/11/11 00:42:26.9,,OK,0,0
2023/11/11 00:42:52.9,,OK,0,0
2023/11/11 00:43:17.1,,OK,0,0
2023/11/11 00:43:50.6,,OK,0,0
2023/11/11 00:44:16.0,,OK,0,0
2023/11/11 00:44:43.4,,OK,0,0
2023/11/11 00:45:33.1,,OK,0,0
2023/11/11 00:46:00.0,,OK,0,0
2023/11/11 00:46:22.4,,OK,0,0
2023/11/11 00:47:43.9,,OK,0,0
2023/11/11 00:48:11.6,,OK,0,0
2023/11/11 00:48:36.5,,OK,0,0
2023/11/11 00:48:59.4,,OK,0,0
2023/11/11 00:50:02.4,,OK,0,0
2023/11/11 00:50:28.1,,NG,0,0
2023/11/11 00:50:53.8,,OK,0,0
2023/11/11 00:51:19.0,,OK,0,0
2023/11/11 00:52:21.3,,OK,0,0
2023/11/11 00:52:46.3,,OK,0,0
2023/11/11 00:53:13.6,,OK,0,0
2023/11/11 00:53:39.3,,OK,0,0
2023/11/11 00:54:06.6,,OK,0,0
2023/11/11 00:54:36.8,,OK,0,0
2023/11/11 00:55:03.9,,OK,0,0
2023/11/11 00:55:37.4,,OK,0,0
2023/11/11 00:55:57.4,,OK,0,0
2023/11/11 00:56:20.8,,OK,0,0
2023/11/11 00:56:45.2,,OK,0,0
2023/11/11 00:57:12.9,,OK,0,0
2023/11/11 00:57:39.4,,OK,0,0
2023/11/11 00:58:03.9,,OK,0,0
2023/11/11 00:58:32.4,,OK,0,0
2023/11/11 00:58:53.8,,OK,0,0
2023/11/11 01:00:05.9,,OK,0,0
2023/11/11 01:00:31.4,,OK,0,0
2023/11/11 01:01:05.9,,OK,0,0
2023/11/11 01:01:25.5,,OK,0,0
2023/11/11 01:01:51.9,,OK,0,0
2023/11/11 01:02:17.8,,OK,0,0
2023/11/11 01:02:42.3,,OK,0,0
2023/11/11 01:03:10.1,,NG,0,0
2023/11/11 01:03:38.3,,OK,0,0
2023/11/11 01:04:06.4,,OK,0,0
2023/11/11 01:04:53.8,,OK,0,0
2023/11/11 01:05:20.0,,OK,0,0
2023/11/11 01:05:47.6,,OK,0,0
2023/11/11 01:06:15.3,,OK,0,0
2023/11/11 01:06:40.9,,OK,0,0
2023/11/11 01:07:07.3,,OK,0,0
2023/11/11 01:07:40.5,,OK,0,0
2023/11/11 01:08:08.9,,OK,0,0
2023/11/11 01:08:30.6,,OK,0,0
